,Density,Molar Volume,Freely Rotatable Bonds,H Acceptors,H Donors,Molecular Weight,Polar Surface Area,Boiling Point
7724,1.534,199.4,4.0,6.0,0.0,306.1,81.4,409.8
7725,1.29,245.1,6.0,6.0,2.0,317.34,92.7,602.3
7726,1.356,267.4,4.0,6.0,0.0,362.76,71.1,526.3
7727,1.045,442.4,11.0,4.0,0.0,462.62,40.8,558.1
7728,1.262,247.3,3.0,5.0,0.0,312.32,61.8,505.0
7729,1.575,142.8,1.0,1.0,0.0,225.09,23.8,166.1
7730,1.506,159.4,2.0,5.0,1.0,240.21,78.7,520.4
7731,1.36,171.7,3.0,6.0,0.0,234.21,77.2,450.6
7732,1.37,102.6,1.0,3.0,1.0,141.1,49.7,239.8
7733,,,,,,,,
7734,1.18,185.7,3.0,3.0,1.0,220.29,78.2,353.7
7735,1.01399,99.9,0.0,1.0,0.0,103.12,23.8,
7736,1.1974,137.4,2.0,2.0,0.0,138.16,18.5,217.5
7737,1.196,99.5,0.0,2.0,0.0,119.12,26.0,182.5
7738,1.068,210.4,3.0,0.0,0.0,246.39,50.6,
7739,1.473,95.7,2.0,5.0,0.0,141.08,76.0,228.0
7740,2.343,240.9,2.0,1.0,0.0,564.69,9.23,439.3
7741,1.22,101.6,3.0,2.0,2.0,124.14,40.5,289.2
7742,1.232,225.8,0.0,0.0,0.0,278.35,0.0,524.7
7743,1.501,143.2,2.0,2.0,0.0,215.04,26.3,
7744,1.05,121.9,4.0,3.0,0.0,128.13,43.4,
7745,1.156,256.3,5.0,4.0,0.0,296.36,40.6,470.6
7746,1.692,183.1,3.0,2.0,0.0,309.98,18.5,320.6
7747,1.25,116.3,0.0,2.0,0.0,146.14,26.3,444.8
7748,1.525,77.4,0.0,1.0,0.0,118.18,67.7,234.5
7749,0.975,170.4,4.0,2.0,0.0,166.22,18.5,
7750,1.148,129.0,2.0,2.0,0.0,148.16,34.1,289.2
7751,0.92,230.8,3.0,2.0,0.0,212.36,22.4,
7752,1.825,317.9,15.0,15.0,11.0,580.49,267.0,978.2
7753,0.86,203.7,2.0,1.0,0.0,175.27,12.4,229.9
7754,0.96,220.5,4.0,2.0,1.0,212.36,33.4,
7755,1.425,169.9,1.0,6.0,2.0,242.23,84.0,
7756,1.235,206.6,2.0,4.0,1.0,255.27,47.6,456.0
7757,1.39,105.5,1.0,4.0,0.0,147.13,47.3,
7758,1.512,194.9,2.0,0.0,0.0,294.93,0.0,163.8
7759,1.111,462.9,8.0,10.0,5.0,514.61,154.0,887.5
7760,1.28,126.5,0.0,4.0,0.0,162.19,43.1,
7761,1.166,135.1,2.0,2.0,0.0,157.6,22.1,192.2
7762,2.18,168.0,0.0,1.0,0.0,367.86,4.93,411.4
7763,0.9448,270.3,4.0,2.0,1.0,253.49,21.3,270.0
7764,1.39,303.1,1.0,1.0,0.0,422.32,4.93,621.5
7765,2.0,49.5,1.0,5.0,4.0,99.09,82.8,388.5
7766,0.901,157.7,3.0,2.0,0.0,142.2,26.3,159.6
7767,1.463,169.6,3.0,5.0,1.0,248.26,103.0,315.0
7768,1.45,160.1,3.0,5.0,3.0,232.21,82.2,
7769,1.102,210.6,3.0,3.0,0.0,232.28,35.5,370.9
7770,1.399,159.5,0.0,1.0,1.0,223.29,44.0,470.5
7771,1.34,94.7,0.0,1.0,0.0,127.14,52.0,189.4
7772,1.194,237.2,6.0,5.0,1.0,283.34,80.9,416.2
7773,1.25,170.5,1.0,4.0,1.0,213.24,65.3,422.5
7774,1.261,202.4,6.0,5.0,0.0,255.29,108.0,408.2
7775,1.219,155.1,0.0,3.0,0.0,189.21,37.4,320.1
7776,1.075,422.9,4.0,3.0,2.0,454.69,57.5,560.1
7777,,,,,,286.32,,
7778,1.359,135.4,4.0,3.0,2.0,184.16,57.5,337.3
7779,1.275,273.9,6.0,5.0,2.0,349.38,86.3,536.5
7780,1.273,176.8,3.0,3.0,1.0,225.24,46.0,442.2
7781,1.362,261.4,5.0,1.0,1.0,356.24,20.2,398.7
7782,1.51,215.6,1.0,6.0,0.0,326.35,60.4,536.5
7783,1.33,225.6,5.0,6.0,0.0,301.29,69.0,522.6
7784,1.51,178.9,4.0,5.0,5.0,270.31,145.0,683.9
7785,1.142,195.3,3.0,5.0,2.0,223.27,53.6,
7786,1.29,215.7,7.0,8.0,1.0,280.28,116.0,406.1
7787,1.496,131.6,2.0,1.0,0.0,196.89,3.24,79.0
7788,1.46,378.4,11.0,13.0,4.0,554.54,199.0,692.2
7789,1.18,298.0,7.0,6.0,2.0,353.42,71.5,567.8
7790,1.12,263.6,2.0,1.0,0.0,295.38,12.9,441.1
7791,1.49,198.4,0.0,0.0,0.0,296.02,0.0,353.3
7792,1.217,180.0,2.0,4.0,1.0,219.24,47.6,400.5
7793,1.079,205.9,6.0,4.0,2.0,222.28,65.2,336.8
7794,1.17,280.5,9.0,6.0,2.0,328.36,83.6,541.5
7795,1.526,140.2,1.0,4.0,1.0,214.17,67.5,394.2
7796,1.33,178.7,6.0,5.0,3.0,238.31,102.0,434.1
7797,1.102,228.7,2.0,4.0,0.0,252.31,52.6,359.6
7798,1.34,149.8,2.0,2.0,1.0,201.25,61.1,395.8
7799,,,,,,,,
7800,1.441,215.9,2.0,4.0,0.0,311.17,40.6,383.6
7801,1.344,236.0,5.0,5.0,0.0,317.39,144.0,427.8
7802,1.385,105.5,1.0,4.0,2.0,146.15,64.7,361.9
7803,1.624,116.3,1.0,2.0,0.0,189.01,30.2,233.9
7804,1.485,309.9,7.0,4.0,0.0,460.33,61.0,539.2
7805,1.47,221.9,3.0,4.0,1.0,327.62,66.9,402.4
7806,1.08,221.4,7.0,5.0,0.0,239.27,55.8,299.5
7807,1.124,144.2,3.0,3.0,2.0,162.19,56.0,289.7
7808,1.144,239.6,6.0,4.0,0.0,274.31,52.6,414.6
7809,1.366,356.6,11.0,11.0,3.0,487.46,150.0,687.8
7810,1.22,281.6,1.0,5.0,1.0,344.4,72.8,610.1
7811,0.98,277.2,2.0,2.0,0.0,272.49,25.8,319.8
7812,,,,,,,,
7813,1.507,219.1,6.0,7.0,3.0,330.29,105.0,642.3
7814,1.82,198.0,1.0,4.0,0.0,361.03,45.0,336.5
7815,1.467,150.6,2.0,4.0,0.0,221.04,58.7,324.8
7816,1.48,391.2,17.0,14.0,5.0,582.55,192.0,802.9
7817,1.3,120.9,1.0,4.0,0.0,158.13,41.9,168.9
7818,1.188,302.5,6.0,6.0,0.0,359.42,65.1,530.0
7819,1.25,462.9,7.0,9.0,1.0,582.68,129.0,681.9
7820,1.522,231.4,5.0,6.0,1.0,352.28,90.4,486.1
7821,1.097,237.2,3.0,4.0,2.0,260.36,58.2,
7822,1.016,1169.0,16.0,23.0,5.0,1188.59,279.0,1293.0
7823,1.59,146.7,3.0,8.0,0.0,234.17,109.0,382.7
7824,1.81,298.6,5.0,4.0,1.0,541.16,55.4,535.2
7825,1.268,334.6,11.0,7.0,1.0,424.54,147.0,596.2
7826,1.36,305.2,6.0,10.0,3.0,416.44,122.0,688.0
7827,0.906,185.6,4.0,2.0,0.0,168.23,26.3,210.4
7828,1.266,305.5,4.0,3.0,0.0,386.79,43.4,420.4
7829,1.259,271.9,6.0,6.0,2.0,342.39,84.2,540.8
7830,1.34,268.6,6.0,6.0,0.0,360.43,93.4,
7831,1.4,235.5,10.0,8.0,4.0,330.33,118.0,518.4
7832,1.11,156.8,1.0,2.0,0.0,175.23,20.3,350.9
7833,1.296,213.8,3.0,5.0,2.0,277.32,62.7,526.5
7834,1.581,234.7,7.0,10.0,3.0,371.32,169.0,666.0
7835,1.46,179.8,3.0,8.0,0.0,263.21,106.0,662.7
7836,1.365,138.4,1.0,1.0,0.0,189.05,13.1,169.4
7837,1.81,156.2,1.0,3.0,0.0,283.15,58.7,
7838,1.35,194.2,3.0,5.0,1.0,262.26,68.9,419.0
7839,1.46,164.2,2.0,2.0,0.0,241.08,18.5,328.2
7840,1.66,162.6,2.0,5.0,0.0,271.49,67.8,319.1
7841,1.03,306.2,3.0,3.0,1.0,318.45,49.8,460.1
7842,1.37,220.5,2.0,6.0,1.0,302.29,118.0,394.0
7843,1.151,217.3,8.0,4.0,2.0,250.29,66.8,408.8
7844,,,,,,,,
7845,1.361,195.4,7.0,6.0,3.0,266.25,104.0,528.7
7846,1.27,387.7,2.0,6.0,0.0,495.61,61.5,618.8
7847,1.019,430.3,13.0,4.0,0.0,438.6,60.4,569.4
7848,1.3,173.1,2.0,2.0,0.0,225.17,33.0,284.5
7849,1.53,221.8,3.0,5.0,0.0,340.17,55.8,522.0
7850,,,,,,,,
7851,1.32,199.8,3.0,6.0,0.0,265.27,76.6,494.4
7852,1.085,259.9,5.0,5.0,0.0,282.33,46.2,360.7
7853,1.191,363.8,8.0,8.0,0.0,433.5,83.5,541.8
7854,1.28,291.1,5.0,6.0,1.0,375.42,73.2,543.3
7855,1.34,308.6,8.0,3.0,0.0,416.39,96.4,503.4
7856,1.39,351.3,6.0,4.0,0.0,491.8,52.6,620.5
7857,2.243,87.8,2.0,2.0,2.0,197.05,65.8,320.6
7858,1.08,165.5,3.0,4.0,0.0,180.2,45.8,272.6
7859,1.54,79.7,0.0,4.0,2.0,123.11,44.4,
7860,1.24,242.7,3.0,4.0,0.0,302.33,43.6,
7861,1.37,310.3,4.0,9.0,2.0,426.43,159.0,652.0
7862,1.237,185.6,2.0,3.0,1.0,229.73,69.9,358.8
7863,0.929,226.2,5.0,2.0,0.0,210.35,26.3,240.1
7864,1.436,261.1,11.0,5.0,4.0,375.25,98.0,575.8
7865,1.324,215.4,2.0,4.0,0.0,285.3,55.7,545.1
7866,1.16,277.8,4.0,3.0,1.0,322.4,46.5,481.1
7867,1.35,259.1,7.0,8.0,2.0,352.34,104.0,586.6
7868,1.56,237.9,4.0,11.0,3.0,372.34,140.0,659.9
7869,1.395,137.7,2.0,5.0,1.0,192.17,70.8,396.4
7870,1.429,241.4,3.0,3.0,0.0,345.19,43.4,295.0
7871,1.51,157.7,0.0,4.0,0.0,238.24,50.8,491.1
7872,1.41,220.5,4.0,5.0,2.0,312.15,66.7,469.2
7873,1.008,373.2,11.0,4.0,0.0,376.56,44.8,443.5
7874,1.338,264.6,8.0,6.0,2.0,354.35,93.1,583.0
7875,1.38,167.9,0.0,3.0,0.0,233.22,47.0,484.9
7876,1.814,160.9,4.0,3.0,1.0,292.07,46.5,389.5
7877,1.248,185.2,3.0,4.0,1.0,231.25,49.8,454.0
7878,1.3,187.5,4.0,5.0,0.0,244.68,61.2,357.7
7879,1.242,310.1,8.0,8.0,1.0,385.41,84.0,517.7
7880,1.3,215.5,4.0,6.0,0.0,282.3,69.4,
7881,1.065,171.1,4.0,1.0,1.0,182.28,48.5,277.1
7882,1.34,190.4,1.0,3.0,3.0,255.36,50.4,406.8
7883,1.18,347.2,8.0,6.0,0.0,411.49,65.1,571.6
7884,1.2,180.4,4.0,6.0,1.0,217.22,73.9,353.3
7885,1.31,133.0,2.0,4.0,0.0,175.14,62.9,337.0
7886,1.686,199.2,1.0,6.0,0.0,336.14,69.4,504.4
7887,1.29,259.9,4.0,4.0,1.0,335.38,44.7,460.1
7888,1.234,160.5,5.0,4.0,2.0,198.22,66.8,431.3
7889,1.387,204.1,7.0,9.0,0.0,283.24,121.0,403.5
7890,1.52,155.3,3.0,6.0,1.0,236.25,99.4,493.7
7891,1.52,321.2,10.0,4.0,0.0,489.26,39.9,390.1
7892,1.21,120.5,1.0,2.0,0.0,146.57,18.5,192.8
7893,1.29,240.0,5.0,5.0,0.0,311.36,91.4,498.6
7894,1.327,110.0,0.0,2.0,0.0,146.14,34.1,278.8
7895,1.43,216.1,1.0,7.0,1.0,309.28,91.3,552.9
7896,0.96,138.4,1.0,2.0,0.0,134.18,28.7,86.0
7897,1.235,215.8,0.0,4.0,0.0,266.72,40.6,489.0
7898,1.19,246.3,4.0,2.0,0.0,293.81,47.3,437.0
7899,1.28,139.6,1.0,4.0,0.0,179.17,48.4,345.2
7900,1.2,259.1,3.0,8.0,3.0,313.35,114.0,664.9
7901,1.386,263.3,3.0,6.0,1.0,365.22,66.4,417.5
7902,1.22,172.4,5.0,5.0,1.0,211.21,68.5,384.6
7903,1.45,204.1,3.0,4.0,0.0,297.15,36.2,402.8
7904,1.27,179.2,2.0,6.0,1.0,228.25,76.0,420.0
7905,1.4,248.4,8.0,10.0,1.0,348.31,128.0,591.8
7906,,,,,,,,
7907,1.05,110.9,1.0,1.0,2.0,117.15,26.0,
7908,1.195,149.0,3.0,3.0,1.0,178.18,46.5,342.6
7909,1.951,166.0,1.0,0.0,0.0,324.06,56.5,318.6
7910,1.15,226.6,3.0,2.0,0.0,262.3,18.5,408.7
7911,1.47,187.8,4.0,6.0,0.0,276.27,117.0,487.4
7912,1.0381,184.5,2.0,0.0,0.0,192.32,25.3,152.0
7913,0.977,117.8,2.0,3.0,0.0,115.13,45.8,67.0
7914,1.353,198.2,3.0,4.0,1.0,268.26,55.8,426.7
7915,0.92,291.4,2.0,0.0,0.0,270.52,0.0,292.1
7916,1.587,154.9,4.0,4.0,0.0,246.06,55.1,351.2
7917,1.302,115.2,1.0,3.0,0.0,150.13,51.2,291.6
7918,1.182,104.9,1.0,2.0,1.0,124.14,37.3,257.0
7919,1.21,160.4,1.0,3.0,0.0,195.22,30.2,
7920,1.414,206.6,3.0,6.0,1.0,292.31,100.0,469.5
7921,1.19,178.3,4.0,4.0,1.0,213.24,61.8,485.2
7922,1.345,142.8,2.0,4.0,1.0,192.17,59.7,352.4
7923,1.103,257.6,7.0,4.0,0.0,284.29,62.4,389.3
7924,1.36,261.6,6.0,7.0,1.0,358.34,83.5,590.8
7925,0.992,153.3,2.0,2.0,0.0,152.19,30.2,
7926,1.242,251.2,4.0,5.0,0.0,312.32,54.0,505.4
7927,1.101,111.8,1.0,3.0,1.0,123.16,37.8,228.9
7928,1.245,170.4,5.0,6.0,1.0,212.2,75.7,
7929,1.55,135.0,1.0,3.0,1.0,210.18,66.8,205.7
7930,1.237,169.8,0.0,2.0,0.0,210.23,26.3,366.0
7931,0.949,202.5,4.0,2.0,0.0,192.3,6.48,
7932,1.039,184.9,2.0,2.0,1.0,192.25,37.3,293.3
7933,1.4165,168.9,2.0,2.0,1.0,248.12,33.4,
7934,,,0.0,1.0,0.0,187.1,9.23,205.9
7935,1.501,604.0,17.0,12.0,9.0,906.93,210.0,
7936,1.084,319.4,9.0,5.0,0.0,346.42,46.2,455.5
7937,2.509,237.8,4.0,3.0,2.0,596.68,49.7,446.2
7938,1.52,339.2,6.0,7.0,0.0,517.33,87.0,544.0
7939,1.223,170.6,1.0,2.0,1.0,208.69,24.9,336.7
7940,1.674,292.0,4.0,0.0,0.0,489.07,0.0,237.4
7941,1.004,188.3,5.0,2.0,1.0,189.25,21.3,294.3
7942,1.19,168.8,3.0,4.0,0.0,202.21,50.8,345.1
7943,1.226,238.2,3.0,3.0,0.0,292.33,51.2,493.4
7944,1.384,165.1,0.0,2.0,2.0,228.68,38.9,436.9
7945,1.525,177.8,0.0,4.0,1.0,271.27,58.6,632.2
7946,1.226,331.4,6.0,5.0,2.0,406.47,76.0,625.9
7947,1.235,116.7,3.0,2.0,1.0,144.19,57.7,238.5
7948,1.11,137.5,1.0,4.0,0.0,153.18,38.1,96.0
7949,1.12,173.2,5.0,3.0,1.0,194.23,46.5,324.3
7950,1.285,196.3,4.0,5.0,2.0,252.26,76.0,496.8
7951,1.32,202.3,3.0,4.0,2.0,267.28,61.6,488.5
7952,1.44,175.8,1.0,6.0,0.0,253.21,87.9,549.8
7953,1.399,402.0,3.0,10.0,2.0,562.57,146.0,780.0
7954,1.01,390.5,8.0,3.0,0.0,394.55,43.4,532.2
7955,1.639,209.8,2.0,4.0,1.0,344.16,55.4,509.4
7956,1.27,204.0,3.0,3.0,0.0,259.33,62.7,426.7
7957,1.268,203.1,1.0,2.0,0.0,257.72,22.1,428.2
7958,1.1,181.5,3.0,3.0,0.0,200.24,38.4,405.6
7959,1.032,194.8,4.0,2.0,1.0,201.26,29.1,357.0
7960,1.96,183.8,3.0,8.0,0.0,361.54,109.0,492.9
7961,,,0.0,1.0,0.0,230.55,12.9,270.8
7962,1.22,341.3,6.0,6.0,1.0,416.51,82.1,517.6
7963,1.14,208.8,2.0,3.0,0.0,238.29,27.1,425.4
7964,1.015,292.8,5.0,2.0,1.0,297.44,44.0,469.1
7965,1.67,161.4,1.0,3.0,0.0,270.14,58.4,
7966,1.68,156.1,3.0,8.0,2.0,263.25,105.0,631.5
7967,1.268,252.1,2.0,2.0,0.0,319.78,22.1,476.2
7968,1.94,144.2,6.0,9.0,5.0,281.27,140.0,682.6
7969,1.347,244.3,2.0,5.0,0.0,329.35,63.2,605.5
7970,1.29,137.0,3.0,4.0,1.0,177.2,50.9,335.7
7971,1.35,232.6,4.0,6.0,1.0,314.29,86.0,526.7
7972,1.132,206.0,2.0,4.0,1.0,233.26,47.6,435.3
7973,1.109,149.8,3.0,4.0,0.0,166.18,44.2,292.8
7974,1.4,241.6,5.0,6.0,4.0,338.36,94.6,715.9
7975,1.22,606.8,8.0,12.0,2.0,741.92,145.0,986.3
7976,1.29,232.7,5.0,5.0,2.0,300.31,72.1,380.1
7977,1.234,246.5,5.0,4.0,0.0,304.34,49.1,474.1
7978,1.573,310.8,3.0,6.0,0.0,489.31,74.8,731.4
7979,1.402,238.9,5.0,3.0,0.0,335.19,43.4,482.9
7980,0.949,193.0,7.0,3.0,0.0,183.25,29.5,238.1
7981,1.242,312.4,4.0,8.0,0.0,388.37,89.5,548.7
7982,1.369,176.1,9.0,6.0,3.0,241.24,107.0,484.0
7983,1.211,335.4,12.0,8.0,0.0,406.43,101.0,523.5
7984,1.243,211.0,2.0,4.0,4.0,262.31,77.8,434.2
7985,1.15,289.3,6.0,4.0,0.0,334.41,28.3,493.6
7986,1.19,240.4,4.0,2.0,0.0,286.42,98.2,370.5
7987,1.78,95.5,3.0,5.0,3.0,170.17,78.5,466.8
7988,,,3.0,1.0,1.0,153.16,12.0,262.5
7989,1.41,242.1,3.0,9.0,3.0,341.37,111.0,
7990,1.165,470.8,16.0,8.0,2.0,548.72,98.8,767.7
7991,,,,,,,,
7992,0.992,171.5,5.0,3.0,0.0,170.21,43.4,237.0
7993,1.41,226.3,3.0,4.0,1.0,319.45,108.0,
7994,1.489,126.3,5.0,5.0,3.0,188.18,87.0,317.3
7995,1.35,166.7,2.0,2.0,0.0,225.7,51.3,380.3
7996,1.35,153.0,2.0,5.0,0.0,207.18,65.5,377.3
7997,,,,,,,,
7998,1.442,124.9,1.0,2.0,0.0,180.22,70.8,325.9
7999,1.144,253.6,1.0,2.0,0.0,290.36,26.3,464.1
8000,1.205,131.1,2.0,0.0,0.0,158.07,0.0,32.0
8001,1.41,252.9,6.0,4.0,0.0,357.27,57.9,465.7
8002,1.28,273.4,7.0,4.0,1.0,350.63,59.4,373.9
8003,1.054,399.9,9.0,6.0,0.0,421.6,76.8,473.6
8004,1.32,295.6,5.0,6.0,0.0,392.96,62.1,480.2
8005,1.055,332.4,3.0,0.0,0.0,350.95,0.0,319.9
8006,1.231,186.8,5.0,4.0,1.0,230.21,57.9,311.4
8007,2.37,166.5,1.0,0.0,0.0,396.05,50.6,373.0
8008,1.46,196.3,3.0,6.0,2.0,288.3,81.1,600.0
8009,1.182,277.7,9.0,5.0,2.0,328.41,61.8,487.2
8010,1.17,198.3,4.0,3.0,0.0,232.3,62.7,378.0
8011,1.38,264.5,1.0,1.0,0.0,365.26,9.23,529.7
8012,1.244,179.3,5.0,5.0,1.0,223.23,83.1,397.2
8013,1.591,150.1,1.0,3.0,0.0,239.07,35.0,327.9
8014,1.25,236.2,2.0,4.0,2.0,296.39,74.1,477.0
8015,1.47,190.6,5.0,6.0,2.0,280.32,74.9,452.1
8016,1.339,390.2,14.0,9.0,4.0,522.54,135.0,742.7
8017,1.41,153.4,2.0,4.0,0.0,216.62,52.6,367.4
8018,1.192,176.2,3.0,3.0,0.0,210.23,42.9,395.5
8019,,,,,,353.48,,
8020,1.37,341.6,2.0,8.0,1.0,470.51,116.0,674.4
8021,1.73,223.9,4.0,8.0,4.0,389.21,108.0,
8022,1.62,154.7,1.0,6.0,2.0,251.24,72.9,496.9
8023,1.19,219.6,2.0,4.0,1.0,262.3,63.6,501.4
8024,1.49,202.0,6.0,6.0,3.0,302.25,89.1,
8025,0.83,185.9,6.0,2.0,0.0,155.24,21.6,212.3
8026,1.47,236.7,7.0,8.0,0.0,350.35,125.0,465.9
8027,1.515,250.3,8.0,13.0,4.0,379.33,188.0,798.9
8028,1.207,330.6,6.0,3.0,0.0,399.41,39.2,498.6
8029,1.23,401.0,8.0,8.0,1.0,496.6,99.9,659.0
8030,1.285,432.9,7.0,8.0,0.0,556.57,105.0,670.1
8031,1.66,136.7,3.0,6.0,3.0,227.19,88.2,443.4
8032,,,,,,,,
8033,1.37,197.4,2.0,5.0,0.0,272.33,76.3,554.6
8034,1.11,220.3,3.0,4.0,1.0,245.32,44.7,366.4
8035,1.15,241.8,9.0,6.0,1.0,278.3,77.5,429.1
8036,1.6,179.3,2.0,4.0,0.0,288.39,107.0,446.0
8037,1.36,261.5,2.0,3.0,0.0,357.31,30.2,
8038,1.51,130.7,0.0,3.0,0.0,198.6,38.8,448.2
8039,1.054,232.6,4.0,3.0,0.0,245.32,29.5,348.6
8040,1.15,230.3,3.0,1.0,0.0,265.37,38.2,268.8
8041,1.517,218.3,1.0,1.0,0.0,331.23,42.4,459.8
8042,1.71,145.1,5.0,8.0,4.0,249.16,135.0,522.2
8043,1.43,136.3,0.0,4.0,0.0,195.18,62.7,446.7
8044,0.97,224.4,3.0,3.0,1.0,218.33,45.5,303.2
8045,1.384,112.0,2.0,5.0,0.0,155.11,76.0,280.9
8046,0.97,204.1,3.0,2.0,1.0,198.33,33.4,239.1
8047,1.446,200.9,4.0,5.0,2.0,290.7,79.3,439.7
8048,1.49,217.9,5.0,7.0,2.0,326.27,150.0,396.7
8049,1.065,134.3,2.0,3.0,2.0,143.18,49.3,322.2
8050,1.369,262.0,5.0,5.0,1.0,358.77,72.8,502.9
8051,,,,,,,,
8052,1.239,119.5,2.0,3.0,2.0,148.16,52.1,268.1
8053,,,,,,,,
8054,1.3,181.6,2.0,2.0,0.0,236.36,73.5,376.7
8055,1.35,190.7,0.0,2.0,0.0,258.27,34.1,541.8
8056,0.949,223.6,6.0,3.0,0.0,212.29,35.5,288.4
8057,1.42,128.2,3.0,5.0,1.0,182.18,60.9,335.3
8058,,,,,,171.16,,
8059,1.02,333.4,9.0,6.0,0.0,341.48,70.3,
8060,1.139,203.8,0.0,4.0,0.0,232.28,40.6,433.1
8061,1.65,155.3,1.0,5.0,1.0,256.62,70.0,474.9
8062,1.0303,192.5,2.0,0.0,0.0,184.31,0.0,116.0
8063,1.14,187.0,1.0,2.0,0.0,214.31,15.6,326.4
8064,1.25,226.9,6.0,8.0,0.0,284.31,65.6,326.0
8065,1.02,333.7,5.0,2.0,2.0,340.5,40.5,426.9
8066,1.389,144.3,3.0,3.0,2.0,200.62,57.5,367.2
8067,,,,,,,,
8068,1.194,249.2,6.0,5.0,1.0,297.8,80.9,405.5
8069,1.96,168.5,1.0,5.0,2.0,331.11,71.8,400.7
8070,,,,,,,,
8071,,,,,,,,
8072,,,,,,,,
8073,1.12,125.8,1.0,1.0,2.0,143.19,26.0,301.0
8074,1.1064,145.3,3.0,3.0,1.0,165.19,38.3,238.0
8075,1.458,111.7,1.0,1.0,1.0,163.0,20.2,211.0
8076,0.9449,117.4,1.0,0.0,0.0,118.18,0.0,
8077,1.401,101.3,2.0,5.0,3.0,142.11,78.4,
8078,1.06,191.7,2.0,2.0,1.0,203.28,29.1,389.5
8079,,,,,,114.06,,
8080,1.28,107.8,2.0,3.0,1.0,138.12,50.4,286.0
8081,1.361,186.7,3.0,3.0,0.0,254.23,51.8,
8082,1.262,187.9,2.0,3.0,4.0,237.3,64.9,509.8
8083,1.242,227.2,3.0,4.0,0.0,282.29,44.8,428.5
8084,0.972,127.6,1.0,2.0,1.0,124.18,28.7,127.0
8085,1.883,255.0,13.0,13.0,9.0,480.38,227.0,910.9
8086,1.603,122.3,1.0,5.0,1.0,196.18,100.0,
8087,1.078,128.1,2.0,2.0,1.0,138.16,29.5,
8088,1.399,152.3,1.0,4.0,0.0,213.19,59.0,379.6
8089,1.186,121.8,0.0,0.0,0.0,144.57,0.0,
8090,1.353,140.7,2.0,1.0,0.0,190.57,17.1,240.5
8091,1.393,182.4,6.0,8.0,0.0,254.2,118.0,373.4
8092,1.058,194.8,0.0,0.0,0.0,206.28,0.0,305.8
8093,1.117,158.5,2.0,3.0,0.0,177.2,45.8,249.7
8094,1.531,193.9,2.0,2.0,0.0,297.17,42.5,429.1
8095,1.132,155.6,2.0,2.0,0.0,176.21,26.3,302.9
8096,1.341,233.6,5.0,5.0,2.0,313.38,103.0,
8097,1.516,282.6,4.0,6.0,2.0,428.48,126.0,
8098,1.144,255.3,6.0,5.0,0.0,292.33,54.0,396.3
8099,1.704,197.4,4.0,2.0,0.0,336.55,26.3,361.9
8100,1.27,275.6,4.0,5.0,1.0,351.44,54.3,625.6
8101,1.039,185.8,4.0,3.0,0.0,193.24,39.2,
8102,0.994,121.8,2.0,2.0,0.0,121.14,40.9,
8103,1.29,333.8,4.0,5.0,1.0,430.83,60.8,401.3
8104,1.0034,102.8,3.0,3.0,2.0,102.14,46.3,
8105,1.008,158.9,4.0,1.0,1.0,160.21,20.2,279.9
8106,1.66,171.2,3.0,9.0,0.0,285.22,122.0,506.9
8107,1.543,187.7,1.0,5.0,3.0,289.7,76.7,485.6
8108,,,,,,111.1,,
8109,1.353,184.4,2.0,2.0,1.0,249.67,29.1,285.0
8110,1.248,364.9,4.0,8.0,4.0,455.57,151.0,
8111,1.345,242.5,3.0,6.0,0.0,326.3,67.1,524.4
8112,1.322,147.6,1.0,2.0,1.0,195.22,32.9,443.8
8113,1.46,593.8,15.0,21.0,1.0,871.79,283.0,882.4
8114,1.38,176.9,6.0,4.0,3.0,244.24,77.8,526.8
8115,1.09,377.4,4.0,4.0,0.0,412.56,60.4,526.4
8116,1.238,219.7,6.0,4.0,2.0,272.3,66.8,469.8
8117,1.26,252.4,4.0,2.0,0.0,320.47,72.6,517.0
8118,1.04,274.9,2.0,2.0,0.0,288.39,24.7,454.4
8119,2.13,133.3,6.0,10.0,5.0,285.26,145.0,659.9
8120,1.177,209.1,4.0,4.0,0.0,246.26,44.8,373.2
8121,,,,,,,,
8122,1.514,184.2,4.0,2.0,0.0,279.08,26.3,271.3
8123,1.508,240.8,3.0,5.0,2.0,363.29,75.6,542.0
8124,1.225,175.6,3.0,4.0,4.0,215.25,70.9,489.9
8125,1.413,209.1,0.0,3.0,0.0,295.72,39.2,506.8
8126,1.591,135.2,0.0,5.0,1.0,215.16,72.5,
8127,1.289,288.7,8.0,6.0,3.0,372.41,96.2,622.8
8128,1.232,279.5,6.0,4.0,2.0,344.5,114.0,530.0
8129,1.5,262.9,10.0,9.0,5.0,396.39,146.0,673.4
8130,0.936,164.7,4.0,2.0,0.0,154.21,34.1,256.4
8131,1.14,185.4,3.0,4.0,1.0,212.24,63.6,326.7
8132,1.42,162.3,0.0,3.0,0.0,230.65,38.4,456.1
8133,1.435,278.7,5.0,2.0,0.0,400.08,18.5,546.7
8134,1.332,150.2,0.0,3.0,0.0,200.19,39.4,378.4
8135,1.22,163.7,3.0,1.0,1.0,200.32,70.8,
8136,1.26,178.6,1.0,4.0,0.0,226.28,43.6,389.1
8137,1.095,164.4,5.0,4.0,0.0,180.14,54.6,181.9
8138,1.03,162.2,3.0,1.0,0.0,167.27,38.2,263.0
8139,0.96,241.8,9.0,2.0,0.0,232.32,18.5,317.1
